Tenure Months,Monthly Charges,Total Charges,Gender_Female,Gender_Male,Senior Citizen_No,Senior Citizen_Yes,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Online Security_No,Online Security_No internet service,Online Security_Yes,Online Backup_No,Online Backup_No internet service,Online Backup_Yes,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Value,total_active_services,protection_services_count,streaming_services_count,contract_length_months,avg_charge_per_tenure
0.025607055362205634,0.9651154471775519,0.3719833605017191,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0.30898256355971704,-0.20644726729914673,1.4401470035219222,0.33129642044481356,-0.0395455343213978
0.5142514200025698,-1.4744025490663168,-0.5966452761053197,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,0.33129642044481356,-0.0395589446641953
-1.0331224013585834,0.9950277931805424,-0.7102600887261905,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0.7939756982044881,0.5706815961898379,0.26714418800152223,-0.8204436549925227,-0.039545267000025
-1.0738427650786138,-1.1387195550327598,-0.9152832827465223,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,-1.145996840374596,-0.20644726729914673,-0.9058586275188776,-0.8204436549925227,-0.03955638842888403
-1.1960038562387048,0.40675165512173467,-0.9024582961266027,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,-0.661003705729825,-0.9835761307881314,-0.9058586275188776,-0.8204436549925227,-0.03954833073749513
-0.8702409464784621,-1.4843733310673135,-0.9096985639602233,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,-0.8204436549925227,-0.039559045045089475
-1.2774445836787656,0.3502505571160864,-0.9741766808565829,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,-0.661003705729825,-0.20644726729914673,-0.9058586275188776,-0.8204436549925227,-0.039549046598831114
0.3106496014024181,1.1445895231954935,0.7859589182813596,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.7939756982044881,0.5706815961898379,1.4401470035219222,0.33129642044481356,-0.03954428884325598
0.5956921474426305,0.6892571451499756,0.7771734713369053,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,-0.176010571085054,-0.20644726729914673,0.26714418800152223,-0.8204436549925227,-0.03954710638031704
-1.0331224013585834,-1.4860351280674797,-0.9346421696065385,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,-0.8204436549925227,-0.03955842399763108
-1.2774445836787656,0.1873944510998066,-0.9763399316117501,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,-0.8204436549925227,-0.03954993451058669
-1.0331224013585834,-0.4989277099688025,-0.8611578658927481,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,-0.661003705729825,-0.20644726729914673,-0.9058586275188776,0.33129642044481356,-0.039554115129452956
-0.7073594915983407,0.3502505571160864,-0.5008441712336316,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,-0.661003705729825,-0.20644726729914673,-0.9058586275188776,-0.8204436549925227,-0.03954882962570014
-0.8702409464784621,0.9717626351782166,-0.531107607818674,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0.30898256355971704,-0.9835761307881314,1.4401470035219222,-0.8204436549925227,-0.03954491822416064
1.4100994218432374,1.7810577742591183,2.4379540536482422,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,2.248955102138801,2.1249393231678075,1.4401470035219222,0.33129642044481356,-0.03954158433508171
-0.9924020376385531,-1.140381352032926,-0.9074470172558657,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,-1.145996840374596,-0.20644726729914673,-0.9058586275188776,-0.8204436549925227,-0.03955756212600377
0.47353105628253944,1.0415581091851935,0.9192416535844135,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0.30898256355971704,-0.9835761307881314,1.4401470035219222,-0.8204436549925227,-0.03954471847112883
-0.3408762181180675,1.3124310202122718,0.06709744794693641,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1.278968832849259,0.5706815961898379,1.4401470035219222,-0.8204436549925227,-0.03954431466849404
-0.7073594915983407,0.5131066631323666,-0.4700288849661485,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,-0.176010571085054,-0.20644726729914673,-0.9058586275188776,-0.8204436549925227,-0.03954798640367315
-0.62591876415828,1.3107692232121058,-0.23770016865865584,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1.278968832849259,0.5706815961898379,1.4401470035219222,-0.8204436549925227,-0.03954410694843936
-1.2774445836787656,0.16246749609731476,-0.9766710414212145,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,-0.8204436549925227,-0.03955007041544723
-0.9516816739185228,0.53304822713436,-0.6926008988880913,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,-0.661003705729825,-0.9835761307881314,0.26714418800152223,-0.8204436549925227,-0.03954833372571734
-1.0331224013585834,0.5164302571326987,-0.7748927235336335,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,-0.661003705729825,-0.9835761307881314,0.26714418800152223,-0.8204436549925227,-0.039549056836620244
0.14776814652229667,0.642726829145324,0.32655509464320887,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,-0.176010571085054,-0.9835761307881314,0.26714418800152223,-0.8204436549925227,-0.039547482035013015
-1.1960038562387048,0.15249671409631763,-0.9229429563387977,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0.30898256355971704,-0.20644726729914673,1.4401470035219222,-0.8204436549925227,-0.03955113341641475
0.06632741908223598,0.4931650991303729,0.19265428769582177,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,-0.176010571085054,-0.20644726729914673,-0.9058586275188776,-0.8204436549925227,-0.0395482038480822
-1.2774445836787656,-0.9409657120129912,-0.991328168986837,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,-1.145996840374596,-0.9835761307881314,0.26714418800152223,-0.8204436549925227,-0.03955608647060744
-0.4223169455581282,0.8188773111629334,-0.123798394202916,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0.30898256355971704,0.5706815961898379,0.26714418800152223,-0.8204436549925227,-0.03954620561804962
0.5956921474426305,0.5180920541328647,0.681615180325491,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,-0.176010571085054,-0.20644726729914673,-0.9058586275188776,-0.8204436549925227,-0.03954794090216023
-0.3408762181180675,-0.801374763999037,-0.5953870588293552,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,-0.661003705729825,-0.20644726729914673,0.26714418800152223,-0.8204436549925227,-0.03955564471228013
0.8400143297628127,-0.143303151933252,0.39836177532237976,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0.7939756982044881,1.3478104596788227,1.4401470035219222,0.33129642044481356,-0.03955180442046287
-0.9924020376385531,0.6693155811479823,-0.6697101740604552,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,-0.176010571085054,-0.9835761307881314,0.26714418800152223,-0.8204436549925227,-0.03954536455804204
-1.2367242199587352,0.2920876621102721,-0.9432289506653141,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,-0.661003705729825,-0.20644726729914673,-0.9058586275188776,-0.8204436549925227,-0.03954951766981279
-0.9924020376385531,-1.4827115340671475,-0.9384388954217298,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,-0.8204436549925227,-0.03955915222678541
0.6364125111626608,-0.9991286070188055,-0.29906585334605057,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,-0.661003705729825,0.5706815961898379,-0.9058586275188776,0.33129642044481356,-0.039556634183388034
0.43281069256250915,1.422109622223236,0.9942049144471443,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1.278968832849259,0.5706815961898379,1.4401470035219222,0.33129642044481356,-0.039543584933164136
-0.6666391278783103,1.1296333501939984,-0.3065489350399451,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0.7939756982044881,-0.20644726729914673,1.4401470035219222,-0.8204436549925227,-0.03954471163149084
-0.9924020376385531,1.2093996062019723,-0.6352968278634593,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.7939756982044881,0.5706815961898379,1.4401470035219222,-0.8204436549925227,-0.03954359891194619
-0.5037576729981889,0.7956121531606076,-0.2297756072188088,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0.30898256355971704,-0.20644726729914673,0.26714418800152223,-0.8204436549925227,-0.03954673198744266
-1.2367242199587352,0.4981504901308714,-0.9347966875176218,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,-0.661003705729825,-0.9835761307881314,0.26714418800152223,-0.8204436549925227,-0.03954778713926926
-0.21871512695797646,0.9900424021800438,0.19543561009532226,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0.30898256355971704,-0.9835761307881314,1.4401470035219222,-0.8204436549925227,-0.0395444055234342
-1.1145631287986442,0.142525932095321,-0.8668088066409398,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,-0.8204436549925227,-0.03955114850166493
0.7992939660427822,1.0465435001856922,1.1956741965125588,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0.7939756982044881,0.5706815961898379,0.26714418800152223,1.5877401391037258,-0.03954530155242202
0.18848851024232702,1.2077378092018058,0.6455021371065781,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0.7939756982044881,-0.20644726729914673,1.4401470035219222,-0.8204436549925227,-0.0395443548866876
1.4915401492832983,1.327387193213767,2.180218177961185,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1.278968832849259,0.5706815961898379,1.4401470035219222,0.33129642044481356,-0.03954372931484084
0.3106496014024181,-0.3161300399505289,-0.06300663318525958,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,-0.176010571085054,0.5706815961898379,-0.9058586275188776,-0.8204436549925227,-0.039553000429754154
-1.0738427650786138,0.8421424691652587,-0.7772767141617769,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0.30898256355971704,-0.20644726729914673,0.26714418800152223,-0.8204436549925227,-0.03954694749256436
-0.8702409464784621,-0.3659839499555126,-0.739000420187697,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,-0.176010571085054,-0.20644726729914673,-0.9058586275188776,-0.8204436549925227,-0.0395526755793882
-1.0738427650786138,0.8155537171626008,-0.7524214044646523,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,-0.176010571085054,-0.9835761307881314,1.4401470035219222,-0.8204436549925227,-0.03954524715758421
-1.1960038562387048,1.0116457631822036,-0.878132762124621,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0.30898256355971704,-0.9835761307881314,1.4401470035219222,-0.8204436549925227,-0.03954500255627809
-1.1145631287986442,-0.6335332669822583,-0.9200071160282137,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,-0.661003705729825,-0.9835761307881314,1.4401470035219222,-0.8204436549925227,-0.03955551561278704
-0.9924020376385531,0.3236618051134285,-0.7381616086703872,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,-0.661003705729825,-0.20644726729914673,-0.9058586275188776,-0.8204436549925227,-0.039548876596876704
-1.2774445836787656,0.4948268961305394,-0.9722562439616897,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,-0.661003705729825,-0.9835761307881314,0.26714418800152223,-0.8204436549925227,-0.039548258350639943
-0.1779947632379461,1.2143849972024705,0.2341092358407595,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0.7939756982044881,-0.20644726729914673,1.4401470035219222,-0.8204436549925227,-0.03954449166900869
-1.2774445836787656,0.5081212721318681,-0.9720796520633087,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,-0.661003705729825,-0.9835761307881314,0.26714418800152223,-0.8204436549925227,-0.039548185868047654
-0.13727439951791576,0.8122301231622688,0.18384676676406966,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0.30898256355971704,-0.20644726729914673,0.26714418800152223,-0.8204436549925227,-0.039545830645855796
-0.5444780367182193,0.6277706561438292,-0.3603211680969572,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,-0.176010571085054,-0.9835761307881314,0.26714418800152223,-0.8204436549925227,-0.03954871218812633
-1.0738427650786138,-1.504314895069307,-0.9428316188939568,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,-0.8204436549925227,-0.03955827299198815
-1.2774445836787656,-0.44907379996381874,-0.9847942687467401,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-0.661003705729825,-0.20644726729914673,-0.9058586275188776,-0.8204436549925227,-0.03955340461469265
-1.2774445836787656,-0.6368568609825906,-0.9872886293113717,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,-0.8204436549925227,-0.03955442843130877
-1.0738427650786138,-0.5022513039691348,-0.8893904956464093,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,-0.661003705729825,-0.20644726729914673,-0.9058586275188776,-0.8204436549925227,-0.03955461712077415
-0.7073594915983407,-1.4876969250676457,-0.8802518649051929,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,-0.8204436549925227,-0.039559211645900594
-0.30015585439803716,-1.0223937650211312,-0.6308378824293394,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,-1.145996840374596,-0.9835761307881314,0.26714418800152223,-0.8204436549925227,-0.039556508622353014
-0.9109613101984924,0.9219087251732329,-0.5950338750325932,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0.7939756982044881,1.3478104596788227,0.26714418800152223,-0.8204436549925227,-0.039545764797126785
-0.7888002190384014,0.7839795741594444,-0.4675786723761122,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,-0.176010571085054,-0.9835761307881314,1.4401470035219222,-0.8204436549925227,-0.039545646729139156
0.6771328748826912,1.435403998224565,1.3294204855488625,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1.7639619674940301,1.3478104596788227,1.4401470035219222,1.5877401391037258,-0.03954311651744905
-1.2774445836787656,0.32200000811326246,-0.9745519386406427,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,-0.661003705729825,-0.9835761307881314,-0.9058586275188776,-0.8204436549925227,-0.03954920062433974
0.18848851024232702,-0.00038860991896550476,0.02793819448095131,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,-0.176010571085054,-0.9835761307881314,1.4401470035219222,-0.8204436549925227,-0.03955120578268397
-0.2594354906780068,0.8321716871642622,0.023567544996021917,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0.30898256355971704,0.5706815961898379,0.26714418800152223,-0.8204436549925227,-0.03954641546362225
-0.8295205827584317,1.0216165451832002,-0.5151039670278966,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0.30898256355971704,-0.20644726729914673,1.4401470035219222,0.33129642044481356,-0.039545851925220525
-0.9109613101984924,-1.166970104035584,-0.878772907756252,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,-1.145996840374596,-0.20644726729914673,-0.9058586275188776,-0.8204436549925227,-0.039557411042458406
-1.1145631287986442,0.6560212051466532,-0.807098671000867,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0.30898256355971704,0.5706815961898379,-0.9058586275188776,-0.8204436549925227,-0.03954624682714821
-0.5851984004382496,0.8620840331672525,-0.30226658150420604,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0.30898256355971704,-0.20644726729914673,0.26714418800152223,-0.8204436549925227,-0.03954661173655957
-1.1960038562387048,0.18407085709947407,-0.9034516255549957,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,-0.8204436549925227,-0.039548466643261705
0.880734693482843,1.302460238211275,1.4821062556865279,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1.278968832849259,0.5706815961898379,1.4401470035219222,0.33129642044481356,-0.03954376843878836
-0.9109613101984924,0.3319707901142591,-0.6543908268759041,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,-0.661003705729825,-0.9835761307881314,-0.9058586275188776,-0.8204436549925227,-0.03954820114018706
-1.2774445836787656,-0.46402997296531395,-0.9849929346324187,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,-0.661003705729825,-0.20644726729914673,-0.9058586275188776,-0.8204436549925227,-0.03955348615760898
-1.2367242199587352,0.5147684601325326,-0.9436042084493738,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,-0.661003705729825,-0.9835761307881314,0.26714418800152223,-0.8204436549925227,-0.039549594682952154
-0.015113308357824713,0.46989994112804756,0.07330023837756863,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,-0.176010571085054,-0.20644726729914673,-0.9058586275188776,-0.8204436549925227,-0.03954882929990117
0.14776814652229667,0.6643301901474837,0.33915934139015225,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,-0.176010571085054,-0.9835761307881314,0.26714418800152223,-0.8204436549925227,-0.03954733832680962
0.8400143297628127,0.6875953481498096,0.9868542766770356,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,-0.176010571085054,-0.9835761307881314,0.26714418800152223,-0.8204436549925227,-0.0395472468618078
-1.2774445836787656,-1.491020519067978,-0.9986346587823504,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,-0.8204436549925227,-0.0395590854378635
